disease,decimalLongitude,decimalLatitude
Dengue,109.17,12.55
Dengue,72.79,26.75
Dengue,123.95,0.66
Dengue,108.95,11.59
Dengue,106.86,11.43
Dengue,107.67,11.99
Dengue,106.05,10.6
Dengue,107.12,10.94
Dengue,107.12,16.81
Dengue,75.81,26.91
Dengue,75.84,25.18
Dengue,110.77,-6.55
Dengue,79.33,13.27
Dengue,109.15,13.8
Dengue,105.85,20.57
Dengue,108.04,12.67
Dengue,93.91,24.66
Dengue,98.51,3.1
Dengue,105.81,19.57
Dengue,73.64,10.07
Dengue,99.28,14.28
Dengue,109.06,14.65
Dengue,108.02,16.27
Dengue,106.47,17.92
Dengue,106.63,17.46
Dengue,74.53,20.55
Dengue,74.02,15.4
Dengue,119.9,-0.92
Dengue,79.53,29.23
Dengue,107.61,-6.91
Dengue,77.36,11.09
Dengue,100.04,7.01
Dengue,102.06,15.07
Dengue,102.79,16.4
Dengue,101.01,13.04
Dengue,100.07,13.08
Dengue,105.24,-5.36
Dengue,110.89,-7.11
Dengue,100.61,13.69
Dengue,101.07,14.09
Dengue,102.03,14.06
Dengue,120.59,-8.51
Dengue,99.61,13.14
Dengue,108.67,15.33
Dengue,112.76,-7.26
Dengue,101.03,3.98
Dengue,106.63,-6.2
Dengue,76.4,10.15
Dengue,120.71,22.2
Dengue,115.43,-3.17
Dengue,106.15,-6.07
Dengue,107,-6.81
Dengue,105.68,-6.58
Dengue,84.72,27.31
Dengue,69.17,34.53
Dengue,117.27,-8.6
Dengue,105.28,21.35
Dengue,83.22,17.72
Dengue,120.13,23.19
Dengue,98.2,17.3
Dengue,113.61,-7.1
Dengue,106.35,21.88
Dengue,106.7,20.87
Dengue,100.35,-0.94
Dengue,104.73,-2.77
Dengue,76.77,30.73
Dengue,108.62,-6.79
Dengue,73.46,16.06
Dengue,77.5,10.01
Dengue,103.52,16.07
Dengue,85.02,20.17
Dengue,73.36,16.64
Dengue,73.22,17.29
Dengue,102.89,13.8
Dengue,78.04,15.82
Dengue,106.16,13.85
Dengue,86.66,20.58
Dengue,116.83,-9.03
Dengue,100.42,6.52
Dengue,73.4,17.72
Dengue,72.82,21.2
Dengue,105,11.47
Dengue,78.16,12.13
Dengue,105.68,11.67
Dengue,104.75,11.87
Dengue,79.23,12.24
Dengue,103.53,10.61
Dengue,74.28,18.47
Dengue,99.52,13.59
Dengue,120.34,15.92
Dengue,84.81,22.23
Dengue,72.54,23.12
Dengue,79.15,12.81
Dengue,121.12,16.25
Dengue,121.05,15.6
Dengue,81.78,16.98
Dengue,105.85,20.12
Dengue,108.08,11.58
Dengue,123.25,-8.33
Dengue,105.79,10.03
Dengue,105.09,10
Dengue,106.36,11.26
Dengue,106.45,9.8
Dengue,108.45,11.95
Dengue,104.85,9.53
Dengue,105.44,10.38
Dengue,105.12,10.71
Dengue,105.97,9.6
Dengue,106.53,10.81
Dengue,99.71,17.16
Dengue,90.62,26.18
Dengue,95.48,27.16
Dengue,90.23,25.52
Dengue,98.62,16.82
Dengue,92.2,25.43
Dengue,89.98,26.02
Dengue,91.79,22.43
Dengue,94.21,26.76
Dengue,92.04,26.43
Dengue,94.11,27.24
Dengue,92.73,11.61
Dengue,76.33,29.15
Dengue,80.21,6.05
Dengue,77.98,10.36
Dengue,103.04,4.91
Dengue,99.28,8.55
Dengue,119.6,-4.54
Dengue,103.51,2.05
Dengue,106.15,21.02
Dengue,71.15,34.1
Dengue,78.17,29.97
Dengue,127.84,1.16
Dengue,111.83,2.29
Dengue,72.61,25.35
Dengue,109.67,-7.66
Dengue,119.41,-5.15
Dengue,82.36,23.19
Dengue,119.34,-3.42
Dengue,142.6,-9.32
Dengue,75.5,21.4
Dengue,73.2,24.48
Dengue,72.4,23.6
Dengue,74.01,22.31
Dengue,71.67,22.71
Dengue,72.14,21.77
Dengue,72.95,23.6
Dengue,73.2,22.3
Dengue,70.7,21.85
Dengue,72.86,22.69
Dengue,70.6,22.43
Dengue,71.92,23.29
Dengue,72.56,22.05
Dengue,73.98,20.16
Dengue,74.58,18.88
Dengue,74.87,18.22
Dengue,109.21,19.78
Dengue,78.48,20.73
Dengue,75.55,18.55
Dengue,80.02,9.75
Dengue,77.12,20.75
Dengue,105.71,-4.66
Dengue,77.02,28.46
Dengue,109.68,19.91
Dengue,112.08,24.57
Dengue,110.28,25.28
Dengue,110.17,19.51
Dengue,108.31,22.83
Dengue,96.16,16.8
Dengue,79.86,6.92
Dengue,110.31,-7.92
Dengue,102.16,2.75
Dengue,77.01,28.99
Dengue,101.25,3.35
Dengue,102.25,2.2
Dengue,95.45,20.73
Dengue,97.04,20.78
Dengue,97.75,22.94
Dengue,74,17.69
Dengue,74.57,16.86
Dengue,80.2,21.46
Dengue,76.03,18.17
Dengue,75.9,17.67
Dengue,77.51,21.25
Dengue,78.18,21.65
Dengue,78.96,20.05
Dengue,78.14,20.4
Dengue,79.66,21.17
Dengue,76.77,19.26
Dengue,79.34,21.53
Dengue,73.81,18.62
Dengue,76.18,20.53
Dengue,73.16,19.21
Dengue,73.93,16.92
Dengue,73.77,18.17
Dengue,75.89,19.84
Dengue,72.73,19.99
Dengue,77.72,24.57
Dengue,77.14,20.1
Dengue,77.31,19.15
Dengue,95.14,22.11
Dengue,94.9,20.14
Dengue,96.5,17.33
Dengue,94.73,16.77
Dengue,118,5
Dengue,118.6,4.47
Dengue,115.6,5.22
Dengue,110.34,1.55
Dengue,116.84,6.9
Dengue,79.78,12.77
Dengue,131.29,-0.89
Dengue,140.51,-2.57
Dengue,103.84,1.28
Dengue,136.11,-1.19
Dengue,140.39,-8.48
Dengue,134.05,-0.89
Dengue,76.92,15.14
Dengue,78.45,11.17
Dengue,83.01,25.31
Dengue,27.97,38.24
Dengue,147.14999,-9.46667
Dengue,100.15,14.4
Dengue,99.43,18.23
Dengue,77.61,28.49
Dengue,79.83,11.93
Dengue,113.54,-8.27
Dengue,122.5,-3.92
Dengue,99.22,17.61
Dengue,77.58,12.81
Dengue,99.4,16.45
Dengue,116.11,-8.62
Dengue,109.85,-6.99
Dengue,76.6,12.38
Dengue,98.38,7.88
Dengue,115.22,-8.69
Dengue,99.35,7.57
Dengue,101.73,3.14
Dengue,100.3,7.87
Dengue,99.88,12.55
Dengue,98.74,19.32
Dengue,73.85,26.58
Dengue,112.16,-7.58
Dengue,126.95,37.46
Dengue,105.81,18.35
Dengue,102.87,-3.26
Dengue,101.86,17.12
Dengue,111.45,-7.6
Dengue,97.14,5.19
Dengue,101.39,12.72
Dengue,101.11,15.66
Dengue,98.34,8.86
Dengue,121.72,17.62
Dengue,99.37,9.03
Dengue,99.03,9.45
Dengue,107.14,-6.25
Dengue,99.08,9.95
Dengue,99.11,19.85
Dengue,100.14,18.15
Dengue,79.91,27.89
Dengue,102.32,-3.83
Dengue,125.09,7.02
Dengue,123.31,9.31
Dengue,103.5,15.23
Dengue,101.59,14.97
Dengue,102.69,15.58
Dengue,139.62,35.47
Dengue,121.48,13.04
Dengue,123.6,-10.19
Dengue,112.95,-2.53
Dengue,93.87,25.76
Dengue,102.61,17.97
Dengue,111.92,-8.04
Dengue,103.82,15.67
Dengue,114.61,-8.31
Dengue,99.12,10.5
Dengue,102.48,14.37
Dengue,78,27.23
Dengue,99.39,15.7
Dengue,100.37,15.24
Dengue,101.29,13.58
Dengue,124.91,1.58
Dengue,102.84,14.79
Dengue,103.9,16.63
Dengue,99.8,16
Dengue,99.32,15.17
Dengue,103.47,16.9
Dengue,100.51,7.25
Dengue,117.6,3.31
Dengue,95.33,5.52
Dengue,110.42,-7.07
Dengue,104.2,15.13
Dengue,74,31.08
Dengue,121.78,24.65
Dengue,74.172,32.096
Dengue,72.84,32.04
Dengue,73.58,31.73
Dengue,74.063,32.572
Dengue,72.69,32.76
Dengue,73.28,33.27
Dengue,73.72,32.95
Dengue,71.5,30.18
Dengue,72.58,30.88
Dengue,115.04,5.04
Dengue,114.19,4.58
Dengue,26.39,40.93
Dengue,93.73,26.94
Dengue,113.33,23.43
Dengue,92.59,26.49
Dengue,121.15,22.82
Dengue,93.17,26.66
Dengue,118.31,24.41
Dengue,121.31,23.34
Dengue,113.82,23.42
Dengue,126.56,33.24
Dengue,121,24.8
Dengue,121.54,23.94
Dengue,120.84,23.63
Dengue,84.23,27.94
Dengue,104.86,17.43
Dengue,35.72,34.21
Dengue,36.39,34.4
Dengue,120.06,29.37
Dengue,35.62,33.66
Dengue,121.74,25.13
Dengue,84.9,27.96
Dengue,76.13,11.69
Dengue,85.33,27.7
Dengue,120.58,24.31
Dengue,102.14,6.04
Dengue,100.29,5.28
Dengue,105.32,17.63
Dengue,75.88,11.24
Dengue,101.84,5.7
Dengue,76.43,9.63
Dengue,76.83,9.41
Dengue,75.1,12.4
Dengue,120.31,23.65
Dengue,101.55,4.26
Dengue,126.4474,36.74645
Dengue,77.1,8.53
Dengue,129.86,32.78
Dengue,106.39,20.29
Dengue,34.95,32.59
Dengue,35.17,33.02
Dengue,76.55,10.95
Dengue,34.94,31.96
Dengue,116.19,39.95
Dengue,120.64,23.15
Dengue,114.16,22.45
Dengue,78.59,9.54
Dengue,114.28,30.57
Dengue,135.57,34.91
Dengue,139.67,35.94
Dengue,106.94,-7.26
Dengue,106.46,-7.35
Dengue,116.10121,23.46915
Dengue,115.40588,23.82241
Dengue,116.31633,22.96438
Dengue,117.10602,23.40497
Dengue,98.54342,18.54706
Dengue,137.14,36.76
Dengue,74.69,13.62
Dengue,121.32,30.18
Dengue,136.52,34.74
Dengue,127.15,35.82
Dengue,82.04,20.97
Dengue,106.44,26.54
Dengue,109.19,27.73
Dengue,105.61,27.14
Dengue,72.93,18.54
Dengue,105.44,25.1
Dengue,108.92,27.24
Dengue,105.67,25.98
Dengue,103.86,13.37
Dengue,126.21,43.68
Dengue,140.48,37.75
Dengue,140.34,38.25
Dengue,141.15,39.7
Dengue,140.03,40.2
Dengue,141.89,39.27
Dengue,141.29,38.43
Dengue,139.93,37.49
Dengue,141.13,39.13
Dengue,140.12,39.71
Dengue,124.2,24.41
Dengue,139.84,38.91
Dengue,130.3,33.25
Dengue,109.67,1.62
Dengue,128.17,26.74
Dengue,71.54,33.69
Dengue,141.3,-6.12
Dengue,86.03,27.05
Dengue,103.48,29.6
Dengue,118.5,9.72
Dengue,103,5.36
Dengue,134.98,34.8
Dengue,104.07,30.67
Dengue,76.79,11.35
Dengue,127.7,26.2
Dengue,113.08,23
Dengue,124,12.82
Dengue,112.58,33.03
Dengue,117.53,0.5
Dengue,116.86,-1.23
Dengue,115.38,-2.59
Dengue,117,-0.28
Dengue,100.88743,14.55646
Dengue,116.43,6.35
Dengue,118.09,5.87
Dengue,115.93,5.74
Dengue,116.16,5.34
Dengue,114.65,4.81
Dengue,119.05,5.07
Dengue,99.90024,18.99225
Dengue,99.81337,18.51007
Dengue,99.98987,9.48211
Dengue,99.73925,8.44532
Dengue,102.33368,16.64629
Dengue,100.58727,18.41028
Dengue,100.79181,18.95957
Dengue,97.96575,18.24239
Dengue,101.39906,14.42709
Dengue,98.83911,14.42116
Dengue,102.03245,12.6144
Dengue,97.23334,24.26653
Dengue,114.5833,-3.3333
Dengue,116.86,23.85
Dengue,116.48,33.87
Dengue,78.14,9.92
Dengue,90.49,26.87
Dengue,113.31256,38.19158
Dengue,89.39,26.86
Dengue,102.91184,29.78098
Dengue,114.4428,37.78707
Dengue,106.23662,30.69699
Dengue,113.82414,37.62051
Dengue,106.29609,33.90892
Dengue,118.8833,-2.66667
Dengue,104.04,-4.31
Dengue,104.86,15.23
Dengue,113.11031,35.53848
Dengue,113.43153,36.27611
Dengue,102.48,23.69
Dengue,74.83,12.86
Dengue,111.06344,35.7381
Dengue,120.12,30.28
Dengue,108.3,27.22
Dengue,98.92,8.06
Dengue,123.89,10.3
Dengue,121.48,31.24
Dengue,102.22,-2.11
Dengue,119.3,26.07
Dengue,113.02,25.81
Dengue,107.06728,34.06188
Dengue,109.11,21.48
Dengue,136.62,35.37
Dengue,106.93,27.73
Dengue,136.56,-4.76
Dengue,110.34,20.04
Dengue,101.59,2.66
Dengue,105.96521,32.15583
Dengue,108.88,34.26
Dengue,103.9,1.73
Dengue,109.35535,34.90318
Dengue,105.79259,33.62212
Dengue,113.83,3.5
Dengue,130.99,30.59
Dengue,125.22,-9
Dengue,113.65,34.77
Dengue,107.98,26.59
Dengue,106.6785,34.80758
Dengue,123.68463,42.29615
Dengue,121.07,-8.65
Dengue,107.43,25.33
Dengue,120.34387,41.66559
Dengue,125.58,-8.57
Dengue,110.36236,35.38756
Dengue,142.75,-3.58333
Dengue,147,-6.71667
Dengue,138.73331,-1.85
Dengue,150.4167,-10.4167
Dengue,146.96666,-8.98333
Dengue,150.25,-9.33333
Dengue,148.26669,-8.6
Dengue,143.60001,-3.6
Dengue,142.33333,-3.16667
Dengue,141.25,-2.66667
Dengue,146.64999,-7.2
