disease,decimalLongitude,decimalLatitude
Malaria,47.58333,-23.35
Malaria,33.83333,13.5
Malaria,46.15,-22.38333
Malaria,49.66667,-14.65
Malaria,29.36667,-17.91667
Malaria,28.43333,-10.55
Malaria,-2.33333,13.51667
Malaria,34.75,2.2
Malaria,48.46667,-17.81667
Malaria,35.13333,14.2
Malaria,36.36667,14.36667
Malaria,-2.9,11.78333
Malaria,-3.2,11
Malaria,31.91667,-17.33333
Malaria,31.56667,-0.63333
Malaria,8.51667,12
Malaria,13.5,9.4
Malaria,34.5,-0.5
Malaria,37.76,-8.03
Malaria,36.67,-8.38
Malaria,26.79,-16.39
Malaria,21.65,-18.05
Malaria,36,0.5
Malaria,27.41667,-17.75
Malaria,6.26667,7.01667
Malaria,17,-18.8
Malaria,33.9,-13.6
Malaria,-5,7.7
Malaria,15.11667,-4.23333
Malaria,11.53333,3.66667
Malaria,-13.33333,13.35
Malaria,-14.51667,16.51667
Malaria,10.03333,5.46667
Malaria,-11.7,7.96667
Malaria,-15,11.9
Malaria,0.83333,19.33333
Malaria,0.11667,17.33333
Malaria,44.5,-12.2
Malaria,43.66667,-12.3
Malaria,0.18333,5.81667
Malaria,2.51667,6.4
Malaria,43.26667,-11.66667
Malaria,38,-5
Malaria,-3.48333,16.36667
Malaria,-3.1,16.08333
Malaria,38.98333,-13.25
Malaria,40.5,-10.75
Malaria,40.25,-11.25
Malaria,39.5,-11.5
Malaria,35.83333,-7.13333
Malaria,39.25,-6.75
Malaria,33.86667,-9.58333
Malaria,36.93333,-6.75
Malaria,34.35,-9.55
Malaria,-10.4,13.05
Malaria,-11.36667,12.7
Malaria,39.75,-13.75
Malaria,39.25,-15.96667
Malaria,38.16667,-15
Malaria,40.28333,-14.21667
Malaria,34.5,-18.96667
Malaria,36.73333,-17.83333
Malaria,40.13333,-12
Malaria,40.5,-13.13333
Malaria,-4.26667,14.51667
Malaria,-14.48333,12.41667
Malaria,-15.81667,12.3
Malaria,-6.76667,11.41667
Malaria,-13.88333,11.8
Malaria,-5.7,11.46667
Malaria,-13.98333,12.38333
Malaria,-15.65,11.86667
Malaria,-14.81667,13.13333
Malaria,-7.93333,12.03333
Malaria,-15,11.33333
Malaria,-2.83333,16.71667
Malaria,-15.73333,11.23333
Malaria,-15.66667,12.93333
Malaria,-4.68333,11.7
Malaria,-4,11.65
Malaria,18.05,-3.58333
Malaria,34.66667,0.78333
Malaria,38.6,-5.15
Malaria,39.23333,-4.6
Malaria,20.86667,-7.36667
Malaria,6.65,0.2
Malaria,7.71667,6.3
Malaria,10.21667,-0.68333
Malaria,3,6.41667
Malaria,9.83333,10.33333
Malaria,8.83333,9.91667
Malaria,8.58333,10.5
Malaria,32.66667,-25.76667
Malaria,8.36667,4.93333
Malaria,9.71667,4.06667
Malaria,7.1,9.16667
Malaria,10.8,3.66667
Malaria,30.51667,-23
Malaria,18.61667,4.38333
Malaria,-0.3696,6.2235
Malaria,35.5,-1.5
Malaria,0.9,6.56667
Malaria,-1.15,13.06667
Malaria,-0.31667,11.9
Malaria,31.11667,-23.98333
Malaria,32.83333,2.7
Malaria,30.13333,0.66667
Malaria,-6.21667,5.38333
Malaria,-6.16667,10.75
Malaria,-5.51667,13
Malaria,-5.5,10.83333
Malaria,-6.68333,12.33333
Malaria,-6.98333,10.86667
Malaria,-7.46667,11.41667
Malaria,-3.35,13.15
Malaria,-6.46667,6.93333
Malaria,-4.85,13.21667
Malaria,47,-24.81667
Malaria,-4.65,6.35
Malaria,-4.43333,7.11667
Malaria,-3.66667,6.58333
Malaria,2.4,7.26667
Malaria,2.2,8.21667
Malaria,2.21667,7.68333
Malaria,1.68333,8.6
Malaria,0.93333,7.63333
Malaria,1.13333,7.18333
Malaria,-6.8,6.4
Malaria,2.65,8.28333
Malaria,1.66667,7.83333
Malaria,-8.31667,7.5
Malaria,-8.33333,6.58333
Malaria,-7.51667,4.41667
Malaria,-6.03333,14.13333
Malaria,-4.15,12.16667
Malaria,-6,14.78333
Malaria,0.93333,14.73333
Malaria,0.96667,11.05
Malaria,39.51667,-4.06667
Malaria,-5.51667,9.36667
Malaria,-7.46667,8.6
Malaria,-6.45,9.23333
Malaria,-6.96667,9.7
Malaria,47.35,-16.33333
Malaria,-2.88333,9.25
Malaria,-4.86667,9.21667
