disease,decimalLongitude,decimalLatitude
YellowFever,105.64,10.46
YellowFever,106.55,10.74
YellowFever,92.8,26.62
YellowFever,90.62,26.18
YellowFever,90.23,25.52
YellowFever,92.2,25.43
YellowFever,89.98,26.02
YellowFever,91.79,22.43
YellowFever,95.57,27.02
YellowFever,93.74,25.92
YellowFever,94.21,26.76
YellowFever,91.87,26.03
YellowFever,94.11,27.24
YellowFever,76.33,29.15
YellowFever,80.21,6.05
YellowFever,101.06,4.8
YellowFever,77.98,10.36
YellowFever,119.72,-4.55
YellowFever,99.28,8.55
YellowFever,103.51,2.05
YellowFever,106.15,21.03
YellowFever,105.15,10.45
YellowFever,71.15,34.1
YellowFever,101.62,3.08
YellowFever,78.17,29.97
YellowFever,127.84,1.16
YellowFever,111.83,2.29
YellowFever,74.85,12.87
YellowFever,72.61,25.35
YellowFever,119.41,-5.15
YellowFever,82.35,23.19
YellowFever,109.66,-7.67
YellowFever,119.34,-3.42
YellowFever,142.6,-9.32
YellowFever,75.5,21.4
YellowFever,73.2,24.48
YellowFever,72.4,23.6
YellowFever,74.01,22.31
YellowFever,72.14,21.77
YellowFever,72.95,23.6
YellowFever,73.2,22.3
YellowFever,70.7,21.85
YellowFever,71.68,22.7
YellowFever,72.86,22.69
YellowFever,70.6,22.43
YellowFever,72.56,22.05
YellowFever,110.4,-7.12
YellowFever,73.98,20.16
YellowFever,120.74,23.27
YellowFever,74.58,18.88
YellowFever,75.4,19.85
YellowFever,76.56,19.5
YellowFever,74.87,18.22
YellowFever,75.55,18.55
YellowFever,120.99,14.63
YellowFever,77.11,20.75
YellowFever,109.18,19.75
YellowFever,105.71,-4.66
YellowFever,109.68,19.91
YellowFever,112.08,24.57
YellowFever,110.28,25.28
YellowFever,113.13,23.05
YellowFever,110.17,19.51
YellowFever,108.31,22.83
YellowFever,96.17,16.81
YellowFever,116.11,-8.67
YellowFever,90.38,23.7
YellowFever,123.71,13.06
YellowFever,110.31,-7.91
YellowFever,143.05,-3.63
YellowFever,102.16,2.75
YellowFever,77.01,28.99
YellowFever,103.12,5.33
YellowFever,101.25,3.35
YellowFever,102.25,2.2
YellowFever,35.33,32.56
YellowFever,95.45,20.73
YellowFever,97.04,20.78
YellowFever,97.75,22.94
YellowFever,74.57,16.86
YellowFever,80.2,21.46
YellowFever,76.03,18.17
YellowFever,79.16,20.34
YellowFever,75.9,17.67
YellowFever,78.6,20.75
YellowFever,78.18,21.65
YellowFever,78.14,20.4
YellowFever,79.66,21.17
YellowFever,73.78,18.63
YellowFever,77.73,20.86
YellowFever,76.18,20.53
YellowFever,73.93,16.92
YellowFever,79.09,21.16
YellowFever,73.77,18.17
YellowFever,74.66,13.71
YellowFever,75.89,19.84
YellowFever,72.73,19.99
YellowFever,77.72,24.57
YellowFever,77.14,20.1
YellowFever,77.31,19.15
YellowFever,77.58,12.96
YellowFever,73.06,19.3
YellowFever,95.14,22.11
YellowFever,94.9,20.14
YellowFever,96.5,17.33
YellowFever,94.73,16.77
YellowFever,100.85772,14.66424
YellowFever,118,5
YellowFever,118.6,4.47
YellowFever,115.6,5.22
YellowFever,110.34,1.55
YellowFever,116.84,6.9
YellowFever,118.11,5.84
YellowFever,79.78,12.77
YellowFever,99.85337,18.55236
YellowFever,131.29,-0.89
YellowFever,140.51,-2.57
YellowFever,140.39,-8.48
YellowFever,136.08,-1.18
YellowFever,134.05,-0.89
YellowFever,76.92,15.14
YellowFever,81.79,17.01
YellowFever,78.45,11.17
YellowFever,83.01,25.31
YellowFever,27.97,38.24
YellowFever,67.01,24.85
YellowFever,147.14999,-9.46667
YellowFever,122.6,-3.97
YellowFever,99.43,18.23
YellowFever,77.61,28.49
YellowFever,79.83,11.93
YellowFever,115.19,-8.72
YellowFever,99.22,17.61
YellowFever,111.33,-7.65
YellowFever,99.82,19.34
YellowFever,102.06,13.82
YellowFever,98.38,7.88
YellowFever,99.35,7.57
YellowFever,99.96,8.43
YellowFever,101.86,14.42
YellowFever,99.88,12.55
YellowFever,98.74,19.32
YellowFever,73.85,26.58
YellowFever,112.16,-7.58
YellowFever,106.95,-6.96
YellowFever,34.8,31.93
YellowFever,126.95,37.46
YellowFever,100.28,5.4
YellowFever,102.87,-3.26
YellowFever,101.86,17.12
YellowFever,97.14,5.19
YellowFever,101.11,15.66
YellowFever,76.89,11.03
YellowFever,102.21,15.67
YellowFever,100.01,15.58
YellowFever,129.88,32.74
YellowFever,98.34,8.86
YellowFever,103.37,16.4
YellowFever,121.72,17.62
YellowFever,78.12,9.91
YellowFever,124.93,1.55
YellowFever,99.37,9.03
YellowFever,99.03,9.45
YellowFever,117.6,3.37
YellowFever,99.08,9.95
YellowFever,102.83,15
YellowFever,99.11,19.85
YellowFever,100.14,18.15
YellowFever,79.91,27.89
YellowFever,102.32,-3.83
YellowFever,125.09,7.02
YellowFever,109.62,-6.88
YellowFever,123.31,9.31
YellowFever,100.37,14.46
YellowFever,103.5,15.23
YellowFever,101.59,14.97
YellowFever,102.69,15.58
YellowFever,139.62,35.47
YellowFever,121.48,13.04
YellowFever,123.6,-10.19
YellowFever,112.95,-2.53
YellowFever,111.92,-8.04
YellowFever,98.71,3.56
YellowFever,102.51,12.23
YellowFever,103.82,15.67
YellowFever,114.61,-8.31
YellowFever,99.12,10.5
YellowFever,102.48,14.37
YellowFever,98.54,8.45
YellowFever,78,27.23
YellowFever,99.39,15.7
YellowFever,103.9,16.63
YellowFever,99.8,16
YellowFever,103.47,16.9
YellowFever,95.33,5.52
YellowFever,98.67831,18.50028
YellowFever,99.96629,9.52107
YellowFever,102.24951,16.63616
YellowFever,98.85765,14.43021
YellowFever,99.0437,16.79892
