disease,decimalLongitude,decimalLatitude
WNV,4.82724,52.26963
WNV,11.2624,50.68191
WNV,12.47204,47.82645
WNV,8.88146,48.16866
WNV,5.16266,51.39358
WNV,12.25538,50.65941
WNV,9.98111,53.28422
WNV,9.76739,47.91486
WNV,10.55541,48.09964
WNV,9.65012,53.75019
WNV,12.19362,62.57397
WNV,1.521,42.531
WNV,6.42786,53.03857
WNV,9.77976,49.48818
WNV,14.46243,51.25313
WNV,8.85875,49.92437
WNV,10.60893,54.13428
WNV,12.24293,51.84173
WNV,10.12132,60.81411
WNV,-3.90616,55.74881
WNV,11.7418,54.14247
WNV,-2.90356,56.20953
WNV,14.81498,49.01918
WNV,4.74515,53.00417
WNV,6.11777,52.52519
WNV,-0.61514,51.31691
WNV,6.49514,51.93064
WNV,11.194122,60.4236
WNV,8.749728,58.467612
WNV,0.87047,52.0324
WNV,5.63731,51.98737
WNV,-6.85617,53.19372
WNV,-3.34818,52.19008
WNV,-3.89373,51.63221
WNV,-4.00219,52.74102
WNV,-3.72931,53.21916
WNV,-7.42943,52.83842
WNV,-4.95799,51.9727
WNV,-4.10075,52.26271
WNV,-8.31812,51.89444
WNV,-3.05493,51.54202
WNV,-7.09701,53.83373
WNV,-7.26106,54.563
WNV,-2.07467,53.09189
WNV,-6.15705,53.44556
WNV,-2.36667,51.7333
WNV,-10.11039,51.76269
WNV,-9.12091,53.66254
WNV,11.43855,59.06662
WNV,-0.74664,39.05167
WNV,-0.38695,39.40451
WNV,12.42265,55.6528
WNV,-5.83459,54.64112
WNV,3.69639,43.40667
WNV,3.72778,43.9225
WNV,1.61247,52.19187
WNV,-1.18296,40.05032
WNV,0.38944,45.82083
WNV,6.85128,52.41692
WNV,-6.95008,52.37729
WNV,-7.61588,53.31585
WNV,-8.97395,52.99351
WNV,-6.15488,52.79849
WNV,-4.5269,53.26741
WNV,-1.05528,43.70722
WNV,72.19,31.16
WNV,120.32,22.61
WNV,119.36,-9.5
WNV,123.07,0.69
WNV,112.77,-7.24
WNV,74.17,32.1
WNV,75.91,19.85
WNV,73.967,31.003
WNV,113.9,-2.24
WNV,120.74,22.01
WNV,120.14,23.22
WNV,140.38,35.75
WNV,105.31,-5.12
WNV,124.51,1.18
WNV,71.717,34.151
WNV,103.61,-1.62
WNV,101.89,3.57
WNV,112.66,-8.01
WNV,112.38,-7.62
WNV,105.55,15.88
WNV,99.83,19.91
WNV,39.17,21.54
WNV,102.07,13.81
WNV,102.84,16.44
WNV,100.07,13.82
WNV,99.82,17.01
WNV,100.1,17.63
WNV,109.15,-6.88
WNV,39.98,21.34
WNV,109.24,-7.43
WNV,119.76,-5.48
WNV,110.79,-7.57
WNV,85.6,24.47
WNV,102.1,12.61
WNV,110.36,-7.86
WNV,73.08,31.42
WNV,106.67,10.16
WNV,102.79,17.42
WNV,99.02,18.58
WNV,67.01,24.86
WNV,102.58,17.85
WNV,68.37,25.38
WNV,103.81,1.27
WNV,85.24,21.35
WNV,102.03,5.28
WNV,111.1,-8.21
WNV,98.87,19.14
WNV,102.55,3.73
WNV,117.13,5.35
WNV,98.57,16.71
WNV,100.27,16.82
WNV,103.39,2.05
WNV,101.16,16.42
WNV,102.26,6.12
WNV,100.24,20.25
WNV,115.99,-3.45
WNV,119.42,-2.34
WNV,90.29,24.18
WNV,120.22,-5.54
WNV,41.21,21.63
WNV,113.3,2.59
WNV,86.13,20.63
WNV,100.61,7.18
WNV,121.04,14.41
WNV,108.73,12.76
WNV,105.89,-1.64
WNV,76.96,28.38
WNV,107.18,11.79
WNV,105,8.78
WNV,120.5,-1.68
WNV,81.7,7.73
WNV,115.34,-8.57
WNV,43.18,14.83
WNV,110.72,-6.47
WNV,101.39,13.6
WNV,44.04,15.77
WNV,119.79,-0.82
WNV,105.05,15.61
WNV,96.91,4.23
WNV,99.13,16.88
WNV,98.63,3.55
WNV,79.8,7.58
WNV,46.94,14.74
WNV,107.48,12.31
WNV,105.32,15.12
WNV,95.96,5.34
WNV,75.82,30.81
WNV,107.09,-6.25
WNV,108.5,11.22
WNV,108.11,12.69
WNV,108.14,12.18
WNV,108.32,15.79
WNV,107.48,16.52
WNV,99.32,15.82
WNV,106.07,10.41
WNV,88.26,27.05
WNV,73.5,4.17
WNV,111.39,-7.08
WNV,73.02,26.28
WNV,41.02342,43.00154
WNV,77.27,27.25
WNV,94.51,26.32
WNV,72.79,26.75
WNV,123.95,0.66
WNV,108.95,11.59
WNV,106.86,11.43
WNV,107.12,10.94
WNV,75.84,25.18
WNV,79.2,13.4
WNV,105.85,20.57
WNV,93.91,24.66
WNV,122.07,6.91
WNV,98.51,3.1
WNV,107.03,17.05
WNV,73.64,10.07
WNV,99.28,14.28
WNV,109.25,13.56
WNV,109.06,14.65
WNV,107.64,-6.93
WNV,78.4,11.01
WNV,108.02,16.27
WNV,106.47,17.92
WNV,104.76,-2.99
WNV,105.78,19.45
WNV,106.63,17.46
WNV,80.02,9.67
WNV,74.53,20.55
WNV,74.02,15.4
