disease,decimalLongitude,decimalLatitude
Malaria,-102.02,22.19278
Malaria,-99.51222,22.4775
Malaria,-102.28722,20.04333
Malaria,-106.86667,28.405
Malaria,-105.83639,23.56222
Malaria,-109.37861,30.33417
Malaria,-96.95972,17.79861
Malaria,-100.8628,37.97722
Malaria,-108.93222,27.02333
Malaria,-104.5725,29.15694
Malaria,-109.81556,28.00583
Malaria,-95.01528,16.65278
Malaria,-107.48556,28.54778
Malaria,-106.08889,28.63528
Malaria,-107.9125,30.41333
Malaria,-106.48694,31.73944
Malaria,-108.14139,29.19
Malaria,-110.08306,27.55111
Malaria,-104.66972,24.02361
Malaria,-101.71583,19.82194
Malaria,-97.7425,24.52753
Malaria,-92.46556,16.32944
Malaria,-92.00528,16.89861
Malaria,-80.354,43.384
Malaria,-75.773,44.621
Malaria,-97.54419,25.40593
Malaria,-97.05917,20.52333
Malaria,-88.883,41.267
Malaria,-94.69815,37.039
Malaria,-96.82306,37.84722
Malaria,-98.69192,39.77769
Malaria,-95.24337,38.30158
Malaria,-98.58168,37.2988
Malaria,-95.84525,37.79956
Malaria,-97.62677,37.6139
Malaria,-94.68194,39.195
Malaria,-95.235,38.9717
Malaria,-76.467,44.3
Malaria,-77.583,44.1
Malaria,-78.317,44.3
Malaria,-91.06167,33.41
Malaria,-90.06083,40.3
Malaria,-95.61611,37.03722
Malaria,-92.03278,44.38389
Malaria,-91.767,43.967
Malaria,-76.417,45.517
Malaria,-88.24333,40.11639
Malaria,-89.45,29.35
Malaria,-73.583,45.083
Malaria,-92.067,50
Malaria,-119.817,39.533
Malaria,-90.067,29.95
Malaria,-88.29,42.17
Malaria,-119.55,49.182
Malaria,-73.65,45.56333
Malaria,-96.91137,32.74303
Malaria,-80.541,43.838
Malaria,-99.04917,19.20056
Malaria,-97.91778,16.32889
Malaria,-88.04528,19.57861
Malaria,-87.46639,20.20806
Malaria,-115.98889,30.72583
Malaria,-102.77167,20.35083
Malaria,-89.17111,18.07
Malaria,-99.59028,19.39722
Malaria,-99.65361,18.9325
Malaria,-101.27917,20.93222
Malaria,-101.00556,22.25639
Malaria,-98.59167,22.26111
Malaria,-101.0975,20.47389
Malaria,-99.50806,27.48639
Malaria,-101.87917,21.03056
Malaria,-89.88944,20.88583
Malaria,-99.70833,23.00278
Malaria,-92.09167,18.25556
Malaria,-92.62583,16.89361
Malaria,-87.75028,20.79139
Malaria,-89.84306,19.74444
Malaria,-100.09528,19.99056
Malaria,-100.72167,20.00417
Malaria,-100.65639,20.86111
Malaria,-103.97611,20.70028
Malaria,-100.41056,20.36528
Malaria,-96.45833,18.50694
Malaria,-103.26639,22.11417
Malaria,-103.72889,22.38833
Malaria,-102.82556,21.0175
Malaria,-91.16944,18.97639
Malaria,-100.50667,27.02333
Malaria,-89.245,20.81556
Malaria,-97.82333,17.80472
Malaria,-99.18469,25.7865
Malaria,-101.78194,20.30639
Malaria,-102.96556,19.31389
Malaria,-97.60694,17.12917
Malaria,-99.38194,20.73694
Malaria,-100.73694,21.32417
Malaria,-99.29972,23.46194
Malaria,-98.48333,24.21444
Malaria,-117.04361,32.53472
Malaria,-99.17167,19.7
Malaria,-99.71611,20.3675
Malaria,-88.25556,20.24167
Malaria,-98.92583,18.555
Malaria,-98.03389,20.55972
Malaria,-100.50556,22.49861
Malaria,-90.4,20.85917
Malaria,-88.89056,21.12778
Malaria,-89.53389,20.39528
Malaria,-98.7025,23.37417
Malaria,-100.55667,25.03039
Malaria,-100.57556,24.52528
Malaria,-100.08481,23.36819
Malaria,-105.24722,20.7
Malaria,-98.06056,16.78472
Malaria,-104.21694,19.80528
Malaria,-103.81306,19.54722
Malaria,-98.34444,17.62278
Malaria,-103.81194,21.68278
Malaria,-116.67889,31.8925
Malaria,-103.18083,19.7525
Malaria,-105.30222,19.99444
Malaria,-102.34389,20.705
Malaria,-91.02778,18.14583
Malaria,-103.50972,20.15806
Malaria,-108.32386,26.71722
Malaria,-99.71528,21.29056
Malaria,-98.97894,26.3915
Malaria,-107.36156,24.34189
Malaria,-98.0905,26.00394
Malaria,-92.80833,18.00611
Malaria,-97.25972,16.69167
Malaria,-101.53667,21.51694
Malaria,-99.98527,26.65885
Malaria,-85.44639,10.62889
Malaria,-99.46923,26.22327
Malaria,-85.15449,9.62757
Malaria,-83.70061,8.58046
Malaria,-83.02599,9.67567
Malaria,-84.26846,10.00925
Malaria,-97.18083,18.80333
Malaria,-102.98333,25.75889
Malaria,-88.54997,16.53417
Malaria,-88.54997,18.10075
Malaria,-111.35667,25.92778
Malaria,-83.33831,9.14033
Malaria,-69.8461,19.37642
Malaria,-69.93427,18.45333
Malaria,-71.71182,19.5487
Malaria,-70.43004,18.51711
Malaria,-59.56464,13.2408
Malaria,-62.21605,16.74213
Malaria,-61.29334,15.50755
Malaria,-103.50042,25.56703
Malaria,-64.74412,17.7302
Malaria,-90.53094,14.60608
Malaria,-91.42232,14.53246
Malaria,-83.77307,12.00115
Malaria,-84.01326,10.4544
Malaria,-80.01811,8.68536
Malaria,-61.63015,12.12899
Malaria,-111.39583,28.67083
Malaria,-83.89138,31.52767
Malaria,-101,25.43333
Malaria,-93.88917,17.68861
Malaria,-99.66111,18.24
Malaria,-95.19583,16.1825
Malaria,-81.65,30.33
Malaria,-110.89889,27.91833
Malaria,-115.17028,32.2275
Malaria,-77.43,37.56
Malaria,-93.09167,16.62944
Malaria,-98.04833,18.20139
Malaria,-93.21056,17.09361
Malaria,-78.65,35.74
Malaria,-81.01,34.03
Malaria,-79.45,-3.42
Malaria,-79.39639,-0.0175
Malaria,-79.65306,-0.91667
Malaria,-79.83444,0.87667
Malaria,-58.90061,-34.21621
Malaria,-59.30059,-27.86608
Malaria,-64.70176,10.1302
Malaria,-73.25195,-3.77013
Malaria,-60.7333,-32.7
Malaria,-64.98,7.06
Malaria,-74.77,8.11
Malaria,-72.74,8.64
Malaria,-72.74,7.49
Malaria,-45.45,-22.96
Malaria,-48.72,-20.12
Malaria,-52.74,-1.48
Malaria,-54.1,-2.02
Malaria,-53.63,-2.13
Malaria,-55.47,-1.87
Malaria,-73.17,8.33
Malaria,-57.73,-2.54
Malaria,-56.67,-2.62
Malaria,-67.48,6.17
Malaria,-54.42,-9.99
Malaria,-60.02,-3.1
Malaria,-56.05,-28.55
Malaria,-58.83,-27.47
