disease,decimalLongitude,decimalLatitude
Chikungunya,101.89,3.57
Chikungunya,73.05,31.4167
Chikungunya,109.15,-6.88
Chikungunya,119.76,-5.48
Chikungunya,68.37,25.38
Chikungunya,39.17,21.54
Chikungunya,102.79,17.42
Chikungunya,111.44,-6.97
Chikungunya,104.58,15.13
Chikungunya,101.38,12.62
Chikungunya,110.34,-7.92
Chikungunya,99.83,19.91
Chikungunya,72.69,33.82
Chikungunya,100.1,17.63
Chikungunya,101.98,2.69
Chikungunya,99.02,18.58
Chikungunya,67.01,24.86
Chikungunya,100.12,14.48
Chikungunya,39.98,21.34
Chikungunya,102.02,15.81
Chikungunya,110.79,-7.57
Chikungunya,107.55,-6.87
Chikungunya,85.6,24.47
Chikungunya,81.61,7.77
Chikungunya,85.24,21.35
Chikungunya,102.03,5.28
Chikungunya,76.92,8.52
Chikungunya,111.1,-8.21
Chikungunya,102.26,6.12
Chikungunya,99.24,17.64
Chikungunya,117.13,5.35
Chikungunya,41.21,21.63
Chikungunya,113.3,2.59
Chikungunya,119.42,-2.34
Chikungunya,115.99,-3.45
Chikungunya,90.41,23.74
Chikungunya,103.39,2.05
Chikungunya,101.11,4.78
Chikungunya,86.13,20.63
Chikungunya,120.22,-5.54
Chikungunya,102.55,3.73
Chikungunya,97.97,18.16
Chikungunya,90.29,24.18
Chikungunya,100.27,16.82
Chikungunya,102.31,2.33
Chikungunya,100.06,13.82
Chikungunya,79.8,7.58
Chikungunya,105.84,-1.61
Chikungunya,115.32,-8.54
Chikungunya,105.05,15.61
Chikungunya,96.91,4.23
Chikungunya,44.04,15.77
Chikungunya,98.52,8.44
Chikungunya,101.15,16.26
Chikungunya,105,8.78
Chikungunya,105.34,14.77
Chikungunya,75.82,30.81
Chikungunya,108.73,12.76
Chikungunya,107.48,12.31
Chikungunya,110.69,-6.62
Chikungunya,120.5,-1.68
Chikungunya,117.46,0.16
Chikungunya,95.96,5.34
Chikungunya,95.32,5.55
Chikungunya,107.18,-6.36
Chikungunya,122.14,7.14
Chikungunya,43.18,14.83
Chikungunya,119.79,-0.82
Chikungunya,46.94,14.74
Chikungunya,73.2333,33.8167
Chikungunya,94.51,26.32
Chikungunya,109.17,12.55
Chikungunya,73.02,26.28
Chikungunya,88.26,27.05
Chikungunya,106.99,10.95
Chikungunya,105.77,18.46
Chikungunya,108.32,15.79
Chikungunya,105.74,19.38
Chikungunya,108.14,12.18
Chikungunya,106.86,11.43
Chikungunya,105.48,9.24
Chikungunya,76.13,25.13
Chikungunya,73.5,4.17
Chikungunya,72.79,26.75
Chikungunya,107.48,16.52
Chikungunya,41.023415,43.00154
Chikungunya,108.39,11.75
Chikungunya,108.5,11.22
Chikungunya,107.19,11.8
Chikungunya,107.12,16.81
Chikungunya,123.95,0.66
Chikungunya,77.27,27.25
Chikungunya,124.86,1.53
Chikungunya,79.33,13.27
Chikungunya,79.53,29.23
Chikungunya,109.15,13.8
Chikungunya,108.02,16.27
Chikungunya,106.47,17.92
Chikungunya,109.15,11.92
Chikungunya,107.03,20.78
Chikungunya,108.04,12.67
Chikungunya,98.51,3.1
Chikungunya,109.06,14.65
Chikungunya,93.91,24.66
Chikungunya,106.63,17.46
Chikungunya,108.68,15.41
Chikungunya,76.33,9.49
Chikungunya,74.53,20.55
Chikungunya,73.64,10.07
Chikungunya,105.85,20.57
Chikungunya,74.02,15.4
Chikungunya,80.02,9.67
Chikungunya,100.05,7.5
Chikungunya,100.51,13.68
Chikungunya,100.07,13.08
Chikungunya,99.05,15.08
Chikungunya,104.15,-4.14
Chikungunya,100.01,15.08
Chikungunya,102.06,15.07
Chikungunya,100.06,7.02
Chikungunya,101,13.01
Chikungunya,110.88,-7.06
Chikungunya,105.92,9.58
Chikungunya,84.72,27.31
Chikungunya,115.43,-3.17
Chikungunya,120.13,23.19
Chikungunya,83.29,17.7
Chikungunya,117.27,-8.6
Chikungunya,106.63,-6.2
Chikungunya,80.19,13.04
Chikungunya,69.17,34.53
Chikungunya,112.76,-7.26
Chikungunya,76.4,10.15
Chikungunya,106.24,-6.64
Chikungunya,106.15,-6.07
Chikungunya,99.61,13.14
Chikungunya,105.68,-6.58
Chikungunya,98.2,17.3
Chikungunya,113.61,-7.1
Chikungunya,120.59,-8.51
Chikungunya,77.96,9.58
Chikungunya,98.66,3.58
Chikungunya,76.77,30.73
Chikungunya,106.35,21.88
Chikungunya,108.55,-6.76
Chikungunya,73.85,18.16
Chikungunya,73.19,22.31
Chikungunya,73.98,17.55
Chikungunya,86.66,20.58
Chikungunya,116.83,-9.03
Chikungunya,100.42,6.52
Chikungunya,106.16,13.85
Chikungunya,85.02,20.17
Chikungunya,103.52,16.07
Chikungunya,77.5,10.01
Chikungunya,73.4,17.72
Chikungunya,73.52,16.66
Chikungunya,73.78,15.87
Chikungunya,101.29,13.64
Chikungunya,102.89,13.8
Chikungunya,73.55,17.19
Chikungunya,78.05,15.83
Chikungunya,105,11.47
Chikungunya,104.75,11.87
Chikungunya,105.45,21.08
Chikungunya,104.07,1.75
Chikungunya,105.68,11.67
Chikungunya,72.82,21.2
Chikungunya,102.84,16.43
Chikungunya,103.53,10.61
Chikungunya,78.16,12.13
Chikungunya,99.52,13.59
Chikungunya,74.28,18.47
Chikungunya,93.9,25.77
Chikungunya,123.89,10.31
Chikungunya,72.54,23.12
Chikungunya,105.85,20.12
Chikungunya,81.78,16.98
Chikungunya,119.98,16.15
Chikungunya,79.33,12.25
Chikungunya,120.79,15.45
Chikungunya,84.81,22.23
Chikungunya,79.15,12.82
Chikungunya,121.12,16.25
Chikungunya,107.79,11.53
Chikungunya,99.79,17.01
Chikungunya,100.37,-0.9
Chikungunya,106.12,10.4
Chikungunya,106.45,9.8
Chikungunya,105.79,10.03
Chikungunya,104.85,9.53
Chikungunya,106.36,11.26
Chikungunya,105.32,9.92
Chikungunya,105.64,10.46
Chikungunya,77.73,11.35
Chikungunya,106.22,-2.33
Chikungunya,106.5,10.74
Chikungunya,123.25,-8.33
Chikungunya,94.91,27.48
Chikungunya,92.75,11.65
Chikungunya,94.21,26.76
Chikungunya,91.75,26.18
Chikungunya,90.55,26.48
Chikungunya,94.11,27.24
Chikungunya,90.65,25.51
Chikungunya,92.2,25.43
Chikungunya,91.79,22.43
Chikungunya,95.62,27.39
Chikungunya,89.98,26.02
Chikungunya,76.33,29.15
Chikungunya,80.21,6.05
Chikungunya,99.28,8.55
Chikungunya,119.72,-4.55
Chikungunya,77.98,10.36
Chikungunya,103.04,4.91
Chikungunya,105.15,10.45
Chikungunya,106.15,21.02
Chikungunya,78.17,29.97
Chikungunya,71.15,34.1
Chikungunya,74.85,12.87
Chikungunya,72.61,25.35
Chikungunya,111.83,2.29
Chikungunya,127.84,1.16
Chikungunya,109.66,-7.66
Chikungunya,119.34,-3.42
Chikungunya,142.6,-9.32
Chikungunya,82.35,23.19
Chikungunya,75.5,21.4
Chikungunya,98.56,16.71
Chikungunya,74.01,22.31
Chikungunya,73.2,24.48
Chikungunya,72.95,23.6
Chikungunya,72.4,23.6
Chikungunya,71.68,22.7
Chikungunya,72.14,21.77
Chikungunya,71.92,23.29
Chikungunya,70.24,21.95
Chikungunya,72.56,22.05
Chikungunya,70.76,22.66
Chikungunya,72.86,22.69
Chikungunya,110.41,-7.14
Chikungunya,73.98,20.16
Chikungunya,74.58,18.88
Chikungunya,102.25,14.51
Chikungunya,74.87,18.22
Chikungunya,76.45,19.1
Chikungunya,75.55,18.55
Chikungunya,78.48,20.73
Chikungunya,120.99,14.64
Chikungunya,77.11,20.75
Chikungunya,109.18,19.75
Chikungunya,105.71,-4.66
Chikungunya,104.75,-2.98
Chikungunya,77.02,28.46
Chikungunya,112.08,24.57
Chikungunya,110.28,25.28
Chikungunya,113.13,23.05
Chikungunya,108.31,22.83
Chikungunya,96.2,16.83
Chikungunya,109.68,19.91
Chikungunya,110.17,19.51
Chikungunya,79.86,6.92
Chikungunya,116.11,-8.67
Chikungunya,123.71,13.06
Chikungunya,143.05,-3.63
Chikungunya,101.25,3.35
Chikungunya,97.04,20.78
Chikungunya,97.75,22.94
Chikungunya,99.91,20.46
Chikungunya,95.45,20.73
Chikungunya,73.74,18.69
Chikungunya,73.06,19.3
Chikungunya,73.93,16.92
Chikungunya,78.18,21.65
Chikungunya,76.03,18.17
Chikungunya,75.9,17.67
Chikungunya,72.73,19.99
Chikungunya,78.96,20.05
Chikungunya,76.18,20.53
Chikungunya,80.2,21.46
Chikungunya,77.72,24.57
Chikungunya,77.31,19.15
Chikungunya,77.14,20.1
Chikungunya,74.46,16.68
Chikungunya,77.02,28.99
Chikungunya,78.14,20.4
Chikungunya,79.66,21.17
Chikungunya,79.34,21.53
Chikungunya,77.51,21.25
Chikungunya,96.5,17.33
Chikungunya,94.73,16.77
Chikungunya,94.9,20.14
Chikungunya,95.14,22.11
Chikungunya,100.89298,14.66305
Chikungunya,118.11,5.84
Chikungunya,115.6,5.22
Chikungunya,118.6,4.47
Chikungunya,118,5
Chikungunya,116.84,6.9
Chikungunya,110.34,1.55
Chikungunya,79.78,12.77
Chikungunya,99.85337,18.55236
Chikungunya,136.11,-1.19
Chikungunya,103.86,1.3
Chikungunya,140.51,-2.57
Chikungunya,140.42,-8.52
Chikungunya,134.05,-0.89
Chikungunya,131.29,-0.89
Chikungunya,76.92,15.14
Chikungunya,78.45,11.17
Chikungunya,83.01,25.31
Chikungunya,88.31,22.59
Chikungunya,27.97,38.24
Chikungunya,147.14999,-9.46667
Chikungunya,79.83,11.93
Chikungunya,99.43,18.23
Chikungunya,102.61,17.97
Chikungunya,100.2,18.08
